"location","variable","estimate","year"
"Seattle city, Washington","S0802_C04_034",10.4,2011
"Seattle city, Washington","S0802_C04_035",5.8,2011
"Seattle city, Washington","S0802_C04_036",19.5,2011
"Seattle city, Washington","S0802_C04_037",37238,2011
"Seattle city, Washington","S0802_C04_038",59831,2011
"Seattle city, Washington","S0802_C04_039",7.4,2011
"Seattle city, Washington","S0802_C04_040",5.3,2011
"Seattle city, Washington","S0802_C04_041",87.3,2011
"Seattle city, Washington","S0802_C04_042",60305,2011
"Seattle city, Washington","S0802_C04_043",57.7,2011
"Seattle city, Washington","S0802_C04_044",16,2011
"Seattle city, Washington","S0802_C04_045",21.3,2011
"Seattle city, Washington","S0802_C04_046",0.9,2011
"Seattle city, Washington","S0802_C04_047",3.9,2011
"Seattle city, Washington","S0802_C04_048",0.2,2011
"Seattle city, Washington","S0802_C04_049",0.3,2011
"Seattle city, Washington","S0802_C04_050",0.6,2011
"Seattle city, Washington","S0802_C04_051",5.2,2011
"Seattle city, Washington","S0802_C04_052",0.7,2011
"Seattle city, Washington","S0802_C04_053",12,2011
"Seattle city, Washington","S0802_C04_054",2.2,2011
"Seattle city, Washington","S0802_C04_055",9,2011
"Seattle city, Washington","S0802_C04_056",24,2011
"Seattle city, Washington","S0802_C04_057",25,2011
"Seattle city, Washington","S0802_C04_058",10.8,2011
"Seattle city, Washington","S0802_C04_059",5,2011
"Seattle city, Washington","S0802_C04_060",4.9,2011
"Seattle city, Washington","S0802_C04_061",0.2,2011
"Seattle city, Washington","S0802_C04_062",77.6,2011
"Seattle city, Washington","S0802_C04_063",21.3,2011
"Seattle city, Washington","S0802_C04_064",1.1,2011
"Seattle city, Washington","S0802_C04_065",0,2011
"Seattle city, Washington","S0802_C04_066",99.7,2011
"Seattle city, Washington","S0802_C04_067",97.3,2011
"Seattle city, Washington","S0802_C04_068",2.4,2011
"Seattle city, Washington","S0802_C04_069",0.3,2011
"Seattle city, Washington","S0802_C04_070",60305,2011
"Seattle city, Washington","S0802_C04_071",1.7,2011
"Seattle city, Washington","S0802_C04_072",1.1,2011
"Seattle city, Washington","S0802_C04_073",3.2,2011
"Seattle city, Washington","S0802_C04_074",5.9,2011
"Seattle city, Washington","S0802_C04_075",9.2,2011
"Seattle city, Washington","S0802_C04_076",16.6,2011
"Seattle city, Washington","S0802_C04_077",14,2011
"Seattle city, Washington","S0802_C04_078",17.4,2011
"Seattle city, Washington","S0802_C04_079",7.6,2011
"Seattle city, Washington","S0802_C04_080",23.3,2011
"Seattle city, Washington","S0802_C04_081",0.1,2011
"Seattle city, Washington","S0802_C04_082",1.8,2011
"Seattle city, Washington","S0802_C04_083",8.3,2011
"Seattle city, Washington","S0802_C04_084",13.2,2011
"Seattle city, Washington","S0802_C04_085",7.1,2011
"Seattle city, Washington","S0802_C04_086",26.6,2011
"Seattle city, Washington","S0802_C04_087",14.1,2011
"Seattle city, Washington","S0802_C04_088",14.2,2011
"Seattle city, Washington","S0802_C04_089",14.7,2011
"Seattle city, Washington","S0802_C04_090",37.3,2011
"Seattle city, Washington","S0802_C04_091",59708,2011
"Seattle city, Washington","S0802_C04_092",37.2,2011
"Seattle city, Washington","S0802_C04_093",62.8,2011
"Seattle city, Washington","S0802_C04_094",18.3,2011
"Seattle city, Washington","S0802_C04_095",43.5,2011
"Seattle city, Washington","S0802_C04_096",27.5,2011
"Seattle city, Washington","S0802_C04_097",10.7,2011
"Seattle city, Washington","S0802_C04_098",NA,2011
"Seattle city, Washington","S0802_C04_099",NA,2011
"Seattle city, Washington","S0802_C04_100",NA,2011
"Seattle city, Washington","S0802_C04_101",NA,2011
"Seattle city, Washington","S0802_C01_001",366203,2012
"Seattle city, Washington","S0802_C01_002",1.6,2012
"Seattle city, Washington","S0802_C01_003",9.9,2012
"Seattle city, Washington","S0802_C01_004",54.8,2012
"Seattle city, Washington","S0802_C01_005",17.2,2012
"Seattle city, Washington","S0802_C01_006",7.6,2012
"Seattle city, Washington","S0802_C01_007",8.9,2012
"Seattle city, Washington","S0802_C01_008",37.7,2012
"Seattle city, Washington","S0802_C01_009",51.9,2012
"Seattle city, Washington","S0802_C01_010",48.1,2012
"Seattle city, Washington","S0802_C01_011",NA,2012
"Seattle city, Washington","S0802_C01_012",74.5,2012
"Seattle city, Washington","S0802_C01_013",4.9,2012
"Seattle city, Washington","S0802_C01_014",0.6,2012
"Seattle city, Washington","S0802_C01_015",13.5,2012
"Seattle city, Washington","S0802_C01_016",NA,2012
"Seattle city, Washington","S0802_C01_017",1.8,2012
"Seattle city, Washington","S0802_C01_018",4.5,2012
"Seattle city, Washington","S0802_C01_019",6.8,2012
"Seattle city, Washington","S0802_C01_020",70.4,2012
"Seattle city, Washington","S0802_C01_021",81.4,2012
"Seattle city, Washington","S0802_C01_022",18.6,2012
"Seattle city, Washington","S0802_C01_023",9.7,2012
"Seattle city, Washington","S0802_C01_024",8.9,2012
"Seattle city, Washington","S0802_C01_025",21.3,2012
"Seattle city, Washington","S0802_C01_026",13.8,2012
"Seattle city, Washington","S0802_C01_027",7.5,2012
"Seattle city, Washington","S0802_C01_028",366203,2012
"Seattle city, Washington","S0802_C01_029",11.1,2012
"Seattle city, Washington","S0802_C01_030",5.7,2012
"Seattle city, Washington","S0802_C01_031",12.3,2012
"Seattle city, Washington","S0802_C01_032",12.5,2012
"Seattle city, Washington","S0802_C01_033",14.8,2012
"Seattle city, Washington","S0802_C01_034",12.5,2012
"Seattle city, Washington","S0802_C01_035",5.8,2012
"Seattle city, Washington","S0802_C01_036",25.3,2012
"Seattle city, Washington","S0802_C01_037",41803,2012
"Seattle city, Washington","S0802_C01_038",362685,2012
"Seattle city, Washington","S0802_C01_039",7.1,2012
"Seattle city, Washington","S0802_C01_040",5.3,2012
"Seattle city, Washington","S0802_C01_041",87.6,2012
"Seattle city, Washington","S0802_C01_042",366203,2012
"Seattle city, Washington","S0802_C01_043",56.5,2012
"Seattle city, Washington","S0802_C01_044",16.4,2012
"Seattle city, Washington","S0802_C01_045",18.4,2012
"Seattle city, Washington","S0802_C01_046",3.4,2012
"Seattle city, Washington","S0802_C01_047",5.2,2012
"Seattle city, Washington","S0802_C01_048",0.2,2012
"Seattle city, Washington","S0802_C01_049",0.6,2012
"Seattle city, Washington","S0802_C01_050",2.7,2012
"Seattle city, Washington","S0802_C01_051",6.7,2012
