"location","variable","estimate","year"
"Washington","S0802_C03_067",74.1,2011
"Washington","S0802_C03_068",21.4,2011
"Washington","S0802_C03_069",4.5,2011
"Washington","S0802_C03_070",315066,2011
"Washington","S0802_C03_071",6.5,2011
"Washington","S0802_C03_072",5.9,2011
"Washington","S0802_C03_073",7.7,2011
"Washington","S0802_C03_074",9,2011
"Washington","S0802_C03_075",10.8,2011
"Washington","S0802_C03_076",14.3,2011
"Washington","S0802_C03_077",10.6,2011
"Washington","S0802_C03_078",6.8,2011
"Washington","S0802_C03_079",4.4,2011
"Washington","S0802_C03_080",23.8,2011
"Washington","S0802_C03_081",9.4,2011
"Washington","S0802_C03_082",11.1,2011
"Washington","S0802_C03_083",14.1,2011
"Washington","S0802_C03_084",13.8,2011
"Washington","S0802_C03_085",6.4,2011
"Washington","S0802_C03_086",15.4,2011
"Washington","S0802_C03_087",8,2011
"Washington","S0802_C03_088",10.5,2011
"Washington","S0802_C03_089",11.2,2011
"Washington","S0802_C03_090",29.3,2011
"Washington","S0802_C03_091",313885,2011
"Washington","S0802_C03_092",63.1,2011
"Washington","S0802_C03_093",36.9,2011
"Washington","S0802_C03_094",2.6,2011
"Washington","S0802_C03_095",20.5,2011
"Washington","S0802_C03_096",39.4,2011
"Washington","S0802_C03_097",37.5,2011
"Washington","S0802_C03_098",NA,2011
"Washington","S0802_C03_099",NA,2011
"Washington","S0802_C03_100",NA,2011
"Washington","S0802_C03_101",NA,2011
"Washington","S0802_C04_001",174346,2011
"Washington","S0802_C04_002",2.8,2011
"Washington","S0802_C04_003",12.9,2011
"Washington","S0802_C04_004",48.5,2011
"Washington","S0802_C04_005",19.6,2011
"Washington","S0802_C04_006",7.8,2011
"Washington","S0802_C04_007",8.4,2011
"Washington","S0802_C04_008",38.3,2011
"Washington","S0802_C04_009",50,2011
"Washington","S0802_C04_010",50,2011
"Washington","S0802_C04_011",94.7,2011
"Washington","S0802_C04_012",67.8,2011
"Washington","S0802_C04_013",6.7,2011
"Washington","S0802_C04_014",0.9,2011
"Washington","S0802_C04_015",15.2,2011
"Washington","S0802_C04_016",0.4,2011
"Washington","S0802_C04_017",3.7,2011
"Washington","S0802_C04_018",5.3,2011
"Washington","S0802_C04_019",9.1,2011
"Washington","S0802_C04_020",63.7,2011
"Washington","S0802_C04_021",77.6,2011
"Washington","S0802_C04_022",22.4,2011
"Washington","S0802_C04_023",9.1,2011
"Washington","S0802_C04_024",13.3,2011
"Washington","S0802_C04_025",23.8,2011
"Washington","S0802_C04_026",12.6,2011
"Washington","S0802_C04_027",11.3,2011
"Washington","S0802_C04_028",174296,2011
"Washington","S0802_C04_029",16.6,2011
"Washington","S0802_C04_030",7.4,2011
"Washington","S0802_C04_031",12.9,2011
"Washington","S0802_C04_032",11.4,2011
"Washington","S0802_C04_033",15.3,2011
"Washington","S0802_C04_034",10.7,2011
"Washington","S0802_C04_035",5.7,2011
"Washington","S0802_C04_036",20,2011
"Washington","S0802_C04_037",36230,2011
"Washington","S0802_C04_038",173049,2011
"Washington","S0802_C04_039",9.1,2011
"Washington","S0802_C04_040",7.2,2011
"Washington","S0802_C04_041",83.7,2011
"Washington","S0802_C04_042",174346,2011
"Washington","S0802_C04_043",47.8,2011
"Washington","S0802_C04_044",19.4,2011
"Washington","S0802_C04_045",22.3,2011
"Washington","S0802_C04_046",4.2,2011
"Washington","S0802_C04_047",6.3,2011
"Washington","S0802_C04_048",0.1,2011
"Washington","S0802_C04_049",1.2,2011
"Washington","S0802_C04_050",2,2011
"Washington","S0802_C04_051",5.6,2011
"Washington","S0802_C04_052",1.5,2011
"Washington","S0802_C04_053",11.6,2011
"Washington","S0802_C04_054",4.2,2011
"Washington","S0802_C04_055",10.1,2011
"Washington","S0802_C04_056",20.4,2011
"Washington","S0802_C04_057",20.5,2011
"Washington","S0802_C04_058",12.3,2011
"Washington","S0802_C04_059",3.9,2011
"Washington","S0802_C04_060",6.4,2011
"Washington","S0802_C04_061",0.3,2011
"Washington","S0802_C04_062",78.1,2011
"Washington","S0802_C04_063",20.5,2011
"Washington","S0802_C04_064",1.4,2011
"Washington","S0802_C04_065",0,2011
"Washington","S0802_C04_066",97.8,2011
"Washington","S0802_C04_067",77.3,2011
"Washington","S0802_C04_068",20.5,2011
"Washington","S0802_C04_069",2.2,2011
"Washington","S0802_C04_070",174346,2011
"Washington","S0802_C04_071",4.3,2011
"Washington","S0802_C04_072",4.5,2011
"Washington","S0802_C04_073",7,2011
"Washington","S0802_C04_074",10.3,2011
"Washington","S0802_C04_075",11.3,2011
"Washington","S0802_C04_076",13.9,2011
"Washington","S0802_C04_077",10.8,2011
"Washington","S0802_C04_078",11.2,2011
"Washington","S0802_C04_079",5,2011
"Washington","S0802_C04_080",21.8,2011
"Washington","S0802_C04_081",2.1,2011
"Washington","S0802_C04_082",2.2,2011
"Washington","S0802_C04_083",6.5,2011
"Washington","S0802_C04_084",8,2011
"Washington","S0802_C04_085",4.5,2011
"Washington","S0802_C04_086",19.4,2011
"Washington","S0802_C04_087",11,2011
"Washington","S0802_C04_088",15.5,2011
"Washington","S0802_C04_089",30.8,2011
"Washington","S0802_C04_090",45.7,2011
"Washington","S0802_C04_091",170595,2011
"Washington","S0802_C04_092",50.7,2011
"Washington","S0802_C04_093",49.3,2011
"Washington","S0802_C04_094",14.3,2011
"Washington","S0802_C04_095",33.4,2011
"Washington","S0802_C04_096",32.4,2011
"Washington","S0802_C04_097",19.9,2011
"Washington","S0802_C04_098",NA,2011
"Washington","S0802_C04_099",NA,2011
"Washington","S0802_C04_100",NA,2011
"Washington","S0802_C04_101",NA,2011
"Washington","S0802_C01_001",3181100,2012
"Washington","S0802_C01_002",3,2012
"Washington","S0802_C01_003",9.6,2012
"Washington","S0802_C01_004",44.1,2012
"Washington","S0802_C01_005",22.6,2012
"Washington","S0802_C01_006",9.7,2012
"Washington","S0802_C01_007",11,2012
"Washington","S0802_C01_008",42,2012
"Washington","S0802_C01_009",54.1,2012
"Washington","S0802_C01_010",45.9,2012
"Washington","S0802_C01_011",96.4,2012
"Washington","S0802_C01_012",80.1,2012
"Washington","S0802_C01_013",3.3,2012
"Washington","S0802_C01_014",1,2012
"Washington","S0802_C01_015",8,2012
"Washington","S0802_C01_016",0.5,2012
"Washington","S0802_C01_017",3.5,2012
"Washington","S0802_C01_018",3.6,2012
"Washington","S0802_C01_019",10.3,2012
"Washington","S0802_C01_020",74.1,2012
"Washington","S0802_C01_021",83.4,2012
"Washington","S0802_C01_022",16.6,2012
"Washington","S0802_C01_023",8.1,2012
"Washington","S0802_C01_024",8.5,2012
"Washington","S0802_C01_025",19.5,2012
"Washington","S0802_C01_026",11.3,2012
"Washington","S0802_C01_027",8.1,2012
"Washington","S0802_C01_028",3180854,2012
"Washington","S0802_C01_029",13,2012
"Washington","S0802_C01_030",7,2012
"Washington","S0802_C01_031",14.7,2012
"Washington","S0802_C01_032",13.3,2012
"Washington","S0802_C01_033",15.6,2012
"Washington","S0802_C01_034",12.2,2012
"Washington","S0802_C01_035",5.4,2012
"Washington","S0802_C01_036",18.8,2012
"Washington","S0802_C01_037",36303,2012
"Washington","S0802_C01_038",3156764,2012
"Washington","S0802_C01_039",6.3,2012
"Washington","S0802_C01_040",6.1,2012
"Washington","S0802_C01_041",87.5,2012
"Washington","S0802_C01_042",3181100,2012
"Washington","S0802_C01_043",37.7,2012
"Washington","S0802_C01_044",17.8,2012
"Washington","S0802_C01_045",22.6,2012
"Washington","S0802_C01_046",9.8,2012
"Washington","S0802_C01_047",11.4,2012
"Washington","S0802_C01_048",0.7,2012
"Washington","S0802_C01_049",2.7,2012
"Washington","S0802_C01_050",5.8,2012
"Washington","S0802_C01_051",10.7,2012
"Washington","S0802_C01_052",2.8,2012
"Washington","S0802_C01_053",11.3,2012
"Washington","S0802_C01_054",5.2,2012
"Washington","S0802_C01_055",7.4,2012
"Washington","S0802_C01_056",12.3,2012
"Washington","S0802_C01_057",20.7,2012
"Washington","S0802_C01_058",9.1,2012
"Washington","S0802_C01_059",4.9,2012
"Washington","S0802_C01_060",5.7,2012
"Washington","S0802_C01_061",1.4,2012
"Washington","S0802_C01_062",76.4,2012
"Washington","S0802_C01_063",17.3,2012
"Washington","S0802_C01_064",6.1,2012
"Washington","S0802_C01_065",0.1,2012
"Washington","S0802_C01_066",96.8,2012
"Washington","S0802_C01_067",81,2012
"Washington","S0802_C01_068",15.7,2012
"Washington","S0802_C01_069",3.2,2012
"Washington","S0802_C01_070",3005863,2012
"Washington","S0802_C01_071",5.8,2012
"Washington","S0802_C01_072",4.5,2012
"Washington","S0802_C01_073",5.9,2012
"Washington","S0802_C01_074",9,2012
"Washington","S0802_C01_075",10.1,2012
"Washington","S0802_C01_076",13.1,2012
"Washington","S0802_C01_077",11.5,2012
"Washington","S0802_C01_078",9.9,2012
"Washington","S0802_C01_079",5.6,2012
"Washington","S0802_C01_080",24.6,2012
"Washington","S0802_C01_081",12.5,2012
"Washington","S0802_C01_082",13.8,2012
"Washington","S0802_C01_083",15.9,2012
"Washington","S0802_C01_084",14.6,2012
"Washington","S0802_C01_085",6.4,2012
"Washington","S0802_C01_086",14,2012
"Washington","S0802_C01_087",7.1,2012
"Washington","S0802_C01_088",7.7,2012
"Washington","S0802_C01_089",8.1,2012
"Washington","S0802_C01_090",26,2012
"Washington","S0802_C01_091",3149694,2012
"Washington","S0802_C01_092",64.9,2012
"Washington","S0802_C01_093",35.1,2012
"Washington","S0802_C01_094",2.9,2012
"Washington","S0802_C01_095",20.1,2012
"Washington","S0802_C01_096",41.1,2012
"Washington","S0802_C01_097",36,2012
"Washington","S0802_C01_098",5.5,2012
"Washington","S0802_C01_099",11.8,2012
"Washington","S0802_C01_100",8.6,2012
"Washington","S0802_C01_101",1.5,2012
"Washington","S0802_C02_001",2297264,2012
"Washington","S0802_C02_002",2.7,2012
"Washington","S0802_C02_003",9.1,2012
"Washington","S0802_C02_004",43.7,2012
"Washington","S0802_C02_005",23.3,2012
"Washington","S0802_C02_006",10,2012
"Washington","S0802_C02_007",11.2,2012
"Washington","S0802_C02_008",42.6,2012
"Washington","S0802_C02_009",54,2012
"Washington","S0802_C02_010",46,2012
"Washington","S0802_C02_011",96.7,2012
"Washington","S0802_C02_012",81.5,2012
"Washington","S0802_C02_013",3.2,2012
"Washington","S0802_C02_014",1,2012
"Washington","S0802_C02_015",7.2,2012
"Washington","S0802_C02_016",0.4,2012
"Washington","S0802_C02_017",3.3,2012
"Washington","S0802_C02_018",3.3,2012
"Washington","S0802_C02_019",9.7,2012
"Washington","S0802_C02_020",75.8,2012
"Washington","S0802_C02_021",84.7,2012
"Washington","S0802_C02_022",15.3,2012
"Washington","S0802_C02_023",8,2012
"Washington","S0802_C02_024",7.3,2012
"Washington","S0802_C02_025",18,2012
"Washington","S0802_C02_026",10.9,2012
"Washington","S0802_C02_027",7.1,2012
"Washington","S0802_C02_028",2297088,2012
"Washington","S0802_C02_029",11.4,2012
"Washington","S0802_C02_030",6.8,2012
"Washington","S0802_C02_031",14.3,2012
"Washington","S0802_C02_032",13.8,2012
"Washington","S0802_C02_033",16.4,2012
"Washington","S0802_C02_034",12.7,2012
"Washington","S0802_C02_035",5.7,2012
"Washington","S0802_C02_036",19,2012
"Washington","S0802_C02_037",37395,2012
"Washington","S0802_C02_038",2292726,2012
"Washington","S0802_C02_039",5.3,2012
"Washington","S0802_C02_040",5.5,2012
"Washington","S0802_C02_041",89.2,2012
"Washington","S0802_C02_042",2297264,2012
"Washington","S0802_C02_043",36.7,2012
"Washington","S0802_C02_044",17.4,2012
"Washington","S0802_C02_045",23.4,2012
"Washington","S0802_C02_046",9.8,2012
"Washington","S0802_C02_047",12,2012
"Washington","S0802_C02_048",0.7,2012
"Washington","S0802_C02_049",2.2,2012
"Washington","S0802_C02_050",6,2012
"Washington","S0802_C02_051",11.4,2012
"Washington","S0802_C02_052",3.1,2012
"Washington","S0802_C02_053",11.8,2012
"Washington","S0802_C02_054",5.7,2012
"Washington","S0802_C02_055",7.1,2012
"Washington","S0802_C02_056",10.6,2012
"Washington","S0802_C02_057",21.2,2012
"Washington","S0802_C02_058",8.8,2012
"Washington","S0802_C02_059",5,2012
"Washington","S0802_C02_060",5.8,2012
"Washington","S0802_C02_061",1.3,2012
"Washington","S0802_C02_062",77.6,2012
"Washington","S0802_C02_063",17.5,2012
"Washington","S0802_C02_064",4.7,2012
"Washington","S0802_C02_065",0.1,2012
"Washington","S0802_C02_066",96.7,2012
"Washington","S0802_C02_067",79.7,2012
"Washington","S0802_C02_068",17,2012
"Washington","S0802_C02_069",3.3,2012
"Washington","S0802_C02_070",2297264,2012
"Washington","S0802_C02_071",5.9,2012
"Washington","S0802_C02_072",4.5,2012
"Washington","S0802_C02_073",6,2012
"Washington","S0802_C02_074",8.6,2012
"Washington","S0802_C02_075",10.2,2012
"Washington","S0802_C02_076",13,2012
"Washington","S0802_C02_077",11.7,2012
"Washington","S0802_C02_078",9.9,2012
"Washington","S0802_C02_079",5.6,2012
"Washington","S0802_C02_080",24.5,2012
"Washington","S0802_C02_081",12.3,2012
"Washington","S0802_C02_082",14.9,2012
"Washington","S0802_C02_083",17.2,2012
"Washington","S0802_C02_084",15.4,2012
"Washington","S0802_C02_085",6.8,2012
"Washington","S0802_C02_086",13.5,2012
"Washington","S0802_C02_087",6.8,2012
"Washington","S0802_C02_088",7,2012
"Washington","S0802_C02_089",6.1,2012
"Washington","S0802_C02_090",24.3,2012
"Washington","S0802_C02_091",2291322,2012
"Washington","S0802_C02_092",67.7,2012
"Washington","S0802_C02_093",32.3,2012
"Washington","S0802_C02_094",1,2012
"Washington","S0802_C02_095",18.1,2012
"Washington","S0802_C02_096",42.1,2012
"Washington","S0802_C02_097",38.8,2012
"Washington","S0802_C02_098",NA,2012
"Washington","S0802_C02_099",NA,2012
"Washington","S0802_C02_100",NA,2012
"Washington","S0802_C02_101",NA,2012
"Washington","S0802_C03_001",340987,2012
"Washington","S0802_C03_002",3.4,2012
"Washington","S0802_C03_003",10.4,2012
"Washington","S0802_C03_004",48.2,2012
"Washington","S0802_C03_005",20.9,2012
"Washington","S0802_C03_006",8.9,2012
"Washington","S0802_C03_007",8.2,2012
"Washington","S0802_C03_008",39.2,2012
"Washington","S0802_C03_009",55.3,2012
"Washington","S0802_C03_010",44.7,2012
"Washington","S0802_C03_011",95.9,2012
"Washington","S0802_C03_012",73.4,2012
"Washington","S0802_C03_013",3.1,2012
"Washington","S0802_C03_014",1.3,2012
"Washington","S0802_C03_015",10.9,2012
"Washington","S0802_C03_016",0.8,2012
"Washington","S0802_C03_017",6.3,2012
"Washington","S0802_C03_018",4.1,2012
"Washington","S0802_C03_019",17.8,2012
"Washington","S0802_C03_020",63.7,2012
"Washington","S0802_C03_021",74.1,2012
"Washington","S0802_C03_022",25.9,2012
"Washington","S0802_C03_023",9.8,2012
"Washington","S0802_C03_024",16.1,2012
"Washington","S0802_C03_025",30,2012
"Washington","S0802_C03_026",13.8,2012
"Washington","S0802_C03_027",16.2,2012
"Washington","S0802_C03_028",340963,2012
"Washington","S0802_C03_029",14.7,2012
"Washington","S0802_C03_030",7.7,2012
"Washington","S0802_C03_031",18,2012
"Washington","S0802_C03_032",12.4,2012
"Washington","S0802_C03_033",15.4,2012
"Washington","S0802_C03_034",12,2012
"Washington","S0802_C03_035",5,2012
"Washington","S0802_C03_036",14.9,2012
"Washington","S0802_C03_037",32009,2012
"Washington","S0802_C03_038",339941,2012
"Washington","S0802_C03_039",8.1,2012
"Washington","S0802_C03_040",7.8,2012
"Washington","S0802_C03_041",84.1,2012
"Washington","S0802_C03_042",340987,2012
"Washington","S0802_C03_043",32.9,2012
"Washington","S0802_C03_044",17.9,2012
"Washington","S0802_C03_045",19.3,2012
"Washington","S0802_C03_046",16.3,2012
"Washington","S0802_C03_047",13.3,2012
"Washington","S0802_C03_048",0.4,2012
"Washington","S0802_C03_049",5.5,2012
"Washington","S0802_C03_050",9.3,2012
"Washington","S0802_C03_051",12.1,2012
"Washington","S0802_C03_052",2.1,2012
"Washington","S0802_C03_053",10,2012
"Washington","S0802_C03_054",4.5,2012
"Washington","S0802_C03_055",5.7,2012
"Washington","S0802_C03_056",11.8,2012
"Washington","S0802_C03_057",18.4,2012
"Washington","S0802_C03_058",9,2012
"Washington","S0802_C03_059",4.4,2012
"Washington","S0802_C03_060",6.4,2012
"Washington","S0802_C03_061",0.8,2012
"Washington","S0802_C03_062",78.7,2012
"Washington","S0802_C03_063",16.3,2012
"Washington","S0802_C03_064",4.9,2012
"Washington","S0802_C03_065",0.1,2012
"Washington","S0802_C03_066",96.3,2012
"Washington","S0802_C03_067",76.7,2012
"Washington","S0802_C03_068",19.6,2012
"Washington","S0802_C03_069",3.7,2012
"Washington","S0802_C03_070",340987,2012
"Washington","S0802_C03_071",6.8,2012
"Washington","S0802_C03_072",5.7,2012
"Washington","S0802_C03_073",7.2,2012
"Washington","S0802_C03_074",12.1,2012
"Washington","S0802_C03_075",10.6,2012
"Washington","S0802_C03_076",13.6,2012
"Washington","S0802_C03_077",10.7,2012
"Washington","S0802_C03_078",8.5,2012
"Washington","S0802_C03_079",4.2,2012
"Washington","S0802_C03_080",20.7,2012
"Washington","S0802_C03_081",9.9,2012
"Washington","S0802_C03_082",10.8,2012
"Washington","S0802_C03_083",13.4,2012
"Washington","S0802_C03_084",13.4,2012
"Washington","S0802_C03_085",5.7,2012
"Washington","S0802_C03_086",16.7,2012
"Washington","S0802_C03_087",8.5,2012
"Washington","S0802_C03_088",10.2,2012
"Washington","S0802_C03_089",11.3,2012
"Washington","S0802_C03_090",29.8,2012
"Washington","S0802_C03_091",339044,2012
"Washington","S0802_C03_092",61.6,2012
"Washington","S0802_C03_093",38.4,2012
"Washington","S0802_C03_094",2.3,2012
"Washington","S0802_C03_095",21,2012
"Washington","S0802_C03_096",41.5,2012
"Washington","S0802_C03_097",35.2,2012
"Washington","S0802_C03_098",NA,2012
"Washington","S0802_C03_099",NA,2012
"Washington","S0802_C03_100",NA,2012
"Washington","S0802_C03_101",NA,2012
"Washington","S0802_C04_001",185379,2012
"Washington","S0802_C04_002",2.9,2012
"Washington","S0802_C04_003",11.9,2012
"Washington","S0802_C04_004",49.4,2012
"Washington","S0802_C04_005",19,2012
"Washington","S0802_C04_006",8.4,2012
"Washington","S0802_C04_007",8.4,2012
"Washington","S0802_C04_008",37.5,2012
"Washington","S0802_C04_009",51.6,2012
"Washington","S0802_C04_010",48.4,2012
"Washington","S0802_C04_011",94.3,2012
"Washington","S0802_C04_012",68.3,2012
"Washington","S0802_C04_013",6.8,2012
"Washington","S0802_C04_014",1.1,2012
"Washington","S0802_C04_015",14.7,2012
"Washington","S0802_C04_016",0.6,2012
"Washington","S0802_C04_017",2.9,2012
"Washington","S0802_C04_018",5.7,2012
"Washington","S0802_C04_019",9.5,2012
"Washington","S0802_C04_020",63.1,2012
"Washington","S0802_C04_021",76.9,2012
"Washington","S0802_C04_022",23.1,2012
"Washington","S0802_C04_023",9.7,2012
"Washington","S0802_C04_024",13.3,2012
"Washington","S0802_C04_025",25.7,2012
"Washington","S0802_C04_026",15.7,2012
"Washington","S0802_C04_027",10,2012
"Washington","S0802_C04_028",185379,2012
"Washington","S0802_C04_029",15.5,2012
"Washington","S0802_C04_030",7,2012
"Washington","S0802_C04_031",15.4,2012
"Washington","S0802_C04_032",12,2012
"Washington","S0802_C04_033",13.5,2012
"Washington","S0802_C04_034",11.5,2012
"Washington","S0802_C04_035",5.1,2012
"Washington","S0802_C04_036",20,2012
"Washington","S0802_C04_037",35028,2012
"Washington","S0802_C04_038",183944,2012
"Washington","S0802_C04_039",9.7,2012
"Washington","S0802_C04_040",8.3,2012
"Washington","S0802_C04_041",82,2012
"Washington","S0802_C04_042",185379,2012
"Washington","S0802_C04_043",47.5,2012
"Washington","S0802_C04_044",18.7,2012
"Washington","S0802_C04_045",23.7,2012
"Washington","S0802_C04_046",3.3,2012
"Washington","S0802_C04_047",6.5,2012
"Washington","S0802_C04_048",0.3,2012
"Washington","S0802_C04_049",0.8,2012
"Washington","S0802_C04_050",1.4,2012
"Washington","S0802_C04_051",6.2,2012
"Washington","S0802_C04_052",1.4,2012
"Washington","S0802_C04_053",12.1,2012
"Washington","S0802_C04_054",3.8,2012
"Washington","S0802_C04_055",9.8,2012
"Washington","S0802_C04_056",19.9,2012
"Washington","S0802_C04_057",20.5,2012
